Scenario_ID,Topology,Node_Count,Node_Density_nodes_per_km2,Terrain_Size_m,Node_Speed_mps,Traffic_Rate_bps,Packet_Size_bytes,TTL,Wait_Time_s,Retry_Attempts,Route_Expiry_s,Buffer_Size_packets,Thresh_Min,Thresh_Max,Drop_Probability,Source_Node,Destination_Node,Initial_Hops,AODV-AERS1_Throughput_Mbps,AODV-AERS1_PDR,AODV-AERS1_E2E_Delay_ms,AODV-AERS1_TxPackets,AODV-AERS1_RxPackets,AODV-AERS2_Throughput_Mbps,AODV-AERS2_PDR,AODV-AERS2_E2E_Delay_ms,AODV-AERS2_TxPackets,AODV-AERS2_RxPackets,AODV-AERS3_Throughput_Mbps,AODV-AERS3_PDR,AODV-AERS3_E2E_Delay_ms,AODV-AERS3_TxPackets,AODV-AERS3_RxPackets,OLSR_Throughput_Mbps,OLSR_PDR,OLSR_E2E_Delay_ms,OLSR_TxPackets,OLSR_RxPackets,DSDV_Throughput_Mbps,DSDV_PDR,DSDV_E2E_Delay_ms,DSDV_TxPackets,DSDV_RxPackets,AODV_Throughput_Mbps,AODV_PDR,AODV_E2E_Delay_ms,AODV_TxPackets,AODV_RxPackets,Optimal_Protocol_Throughput,Optimal_Protocol_PDR,Optimal_Protocol_Delay,Winning_Throughput_Mbps,Winning_PDR,Winning_Delay_ms
88,RANDOM,44,64.850398,823.701799,6.813706,245576,660,13,2.844262,4,1.578495,180,25,114,0.139078,18,40,6,0.223462,0.873745,11.908162,697,609,0.219793,0.859397,14.3481,697,599,0.240341,0.939742,9.978906,697,655,0.16035,0.762653,19.654368,573,437,0.140535,0.549498,47.738173,697,383,0,0,-1,697,0,AODV-AERS3,AODV-AERS3,AODV-AERS3,0.240341,0.939742,9.978906
325,LINE,74,451.880415,404.67288,0.222322,1296366,183,9,2.497077,3,4.042391,180,24,123,0.192766,0,73,2,0,0,-1,13282,0,0.008665,0.005797,364.793299,13282,77,0.112646,0.075365,369.683826,13282,1001,0.778055,0.520554,485.795673,13282,6914,0.904655,0.605255,449.690195,13282,8039,0.326234,0.218265,416.762411,13282,2899,DSDV,DSDV,AODV-AERS2,0.904655,0.605255,364.793299
130,GRID,55,163.26352,580.412513,5.397973,1460066,848,9,1.75398,1,2.19024,169,31,111,0.021036,7,48,4,0.94608,0.627323,233.316392,3228,2025,0.245747,0.162949,516.015412,3228,526,0.309286,0.205081,417.243444,3228,662,0.649875,0.5171,395.591695,2690,1391,1.266112,0.839529,501.174639,3228,2710,0.751258,0.498141,223.041543,3228,1608,DSDV,DSDV,AODV,1.266112,0.839529,223.041543
804,GRID,48,105.8614,673.366959,9.364615,293347,607,6,1.492056,2,4.026708,40,7,25,0.193817,6,42,4,0.248243,0.809051,14.92109,906,733,0.271949,0.886313,8.435361,906,803,0.252645,0.8234,11.027301,906,746,0.151723,0.59025,14.149426,759,448,0.306493,0.998896,8.472773,906,905,0.302091,0.984547,4.711144,906,892,DSDV,DSDV,AODV,0.306493,0.998896,4.711144
828,CORRIDOR,33,33.088275,998.66517,4.942141,265368,1207,6,0.889562,1,2.498883,114,22,55,0.191439,13,14,4,0.267419,0.985437,7.638278,412,406,0.104728,0.385922,5.609072,412,159,0.266101,0.980583,8.084966,412,404,0.162691,0.711816,21.691465,347,247,0.127123,0.468447,95.97159,412,193,0,0,-1,412,0,AODV-AERS1,AODV-AERS1,AODV-AERS2,0.267419,0.985437,5.609072
420,RING,40,125.382071,564.822874,3.377995,814691,787,7,2.311002,3,3.927202,76,18,41,0.085706,11,30,2,0.839341,0.995361,2.126994,1940,1931,0.839776,0.995876,2.809184,1940,1932,0.570717,0.676804,101.191522,1940,1313,0.843253,1,2.142968,1940,1940,0.827605,0.981443,7.150025,1940,1904,0.730675,0.866495,5.679466,1940,1681,OLSR,OLSR,AODV-AERS1,0.843253,1,2.126994
91,LINE,21,9.887124,1457.386242,5.054409,550645,305,11,2.834369,4,4.293889,112,18,65,0.020355,0,20,7,0.512376,0.85229,7.189094,3385,2885,0.480586,0.799409,6.199108,3385,2706,0.512376,0.85229,6.856709,3385,2885,0.334066,0.706612,32.998932,2662,1881,0.280075,0.465879,23.089381,3385,1577,0,0,-1,3385,0,AODV-AERS1,AODV-AERS1,AODV-AERS2,0.512376,0.85229,6.199108
631,GRID,77,425.615873,425.340223,0.633002,1356985,212,6,2.811994,3,2.09102,135,22,66,0.073849,8,72,3,0.07872,0.051246,339.920591,12001,615,0.085376,0.055579,452.661693,12001,667,0.138752,0.090326,401.840112,12001,1084,0.182272,0.13943,595.889789,10213,1424,0.579712,0.377385,469.800846,12001,4529,0.085504,0.055662,435.134168,12001,668,DSDV,DSDV,AODV-AERS1,0.579712,0.377385,339.920591
414,LINE,34,13.026631,1615.561163,4.726095,533302,1246,9,3.439097,2,4.648137,56,11,34,0.051566,0,33,7,0.465435,0.854115,19.053244,802,685,0.460678,0.845387,16.751585,802,678,0.334977,0.614713,20.574173,802,493,0.237134,0.5584,10.30061,625,349,0.093766,0.17207,21.184547,802,138,0.26771,0.491272,22.442018,802,394,AODV-AERS1,AODV-AERS1,OLSR,0.465435,0.854115,10.30061
988,CORRIDOR,56,62.95802,943.12332,1.907455,945664,1165,7,3.006179,3,1.223071,106,20,68,0.189064,20,34,4,0.675715,0.698225,33.969246,1521,1062,0.900317,0.930309,9.450876,1521,1415,0.85387,0.882314,51.057773,1521,1342,0.443478,1,6.416873,697,697,0,0,-1,1521,0,0.752703,0.777778,16.711284,1521,1183,AODV-AERS2,OLSR,OLSR,0.900317,1,6.416873
295,TWO_CLUSTER,53,151.155559,592.142009,3.531278,280390,212,10,1.210932,1,5.800587,124,19,75,0.083959,29,50,3,0,0,-1,2479,0,0.144768,0.456232,42.932573,2479,1131,0.288256,0.908431,4.183565,2479,2252,0.262784,0.984652,16.994748,2085,2053,0.26816,0.845099,9.123966,2479,2095,0.255616,0.805567,7.18337,2479,1997,AODV-AERS3,OLSR,AODV-AERS3,0.288256,0.984652,4.183565
630,GRID,41,41.111303,998.645398,11.620748,225139,922,12,1.221801,3,1.527928,103,14,46,0.086691,6,35,6,0.184427,0.796499,14.181206,457,364,0.1824,0.787746,17.6984,457,360,0.186453,0.805252,22.580349,457,368,0.07296,0.385027,38.795124,374,144,0,0,-1,457,0,0.04864,0.210066,57.690433,457,96,AODV-AERS3,AODV-AERS3,AODV-AERS1,0.186453,0.805252,14.181206
978,RING,76,206.01369,607.377579,1.483821,1079859,1176,5,1.261501,2,1.344893,40,6,20,0.18551,20,60,3,0.585626,0.529924,7.474303,1721,912,0.56893,0.514817,41.136264,1721,886,0.364732,0.330041,47.075129,1721,568,0.764139,0.804598,12.292597,1479,1190,1.037045,0.938408,17.503576,1721,1615,0.174018,0.157467,42.66362,1721,271,DSDV,DSDV,AODV-AERS1,1.037045,0.938408,7.474303
488,GRID,32,61.150295,723.395346,14.791266,653535,200,9,0.79449,4,1.737816,154,30,87,0.090941,5,30,5,0.100077,0.134345,215.222801,6126,823,0.2888,0.387692,279.308642,6126,2375,0.000365,0.00049,272.298802,6126,3,0.308013,0.486087,379.138496,5211,2533,0.054234,0.072804,548.707986,6126,446,0.165862,0.222658,247.454995,6126,1364,OLSR,OLSR,AODV-AERS1,0.308013,0.486087,215.222801
820,RANDOM,40,121.765035,573.150529,11.859318,491988,1368,9,0.986798,2,1.336404,138,29,78,0.119605,0,18,4,0.489158,0.974777,6.580681,674,657,0.420661,0.838279,16.817984,674,565,0.335785,0.669139,20.512979,674,451,0.396836,0.912671,17.051634,584,533,0.483202,0.962908,9.961386,674,649,0.387157,0.771513,10.303979,674,520,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.489158,0.974777,6.580681
690,GRID,49,18.475878,1628.528997,6.198063,150768,188,14,1.049238,2,2.048599,127,32,76,0.153327,0,48,12,0,0,-1,1503,0,0.000922,0.005323,275.78676,1503,8,0,0,-1,1503,0,0,0,-1,0,0,0,0,-1,1503,0,0,0,-1,1503,0,AODV-AERS2,AODV-AERS2,AODV-AERS2,0.000922,0.005323,275.78676
590,RING,71,262.719389,519.856061,5.608007,1701808,1381,7,2.954894,2,1.64431,75,10,47,0.166122,8,45,2,0.327639,0.188745,96.701873,2310,436,0.3329,0.191775,88.233288,2310,443,0,0,-1,2310,0,1.526229,0.879221,25.949626,2310,2031,1.203098,0.693074,85.552651,2310,1601,0.259256,0.149351,150.775594,2310,345,OLSR,OLSR,OLSR,1.526229,0.879221,25.949626
838,RING,49,35.427191,1176.060539,8.986017,327638,159,12,3.166634,4,4.397549,123,29,68,0.059509,23,47,5,0.301893,0.783588,10.210656,3863,3027,0.31406,0.81517,6.145826,3863,3149,0.313063,0.812581,5.521746,3863,3139,0.197273,0.628136,35.070813,3149,1978,0.076894,0.199586,56.381409,3863,771,0.207346,0.538183,14.846374,3863,2079,AODV-AERS2,AODV-AERS2,AODV-AERS3,0.31406,0.81517,5.521746
597,RANDOM,54,54.073713,999.31817,11.741217,786753,1202,15,2.126469,1,2.090713,172,40,94,0.106623,10,36,8,0.72488,0.90057,13.29056,1227,1105,0.615328,0.764466,16.985091,1227,938,0.51168,0.635697,15.32819,1227,780,0.141696,0.229543,58.914262,941,216,0.63304,0.786471,21.989745,1227,965,0.738,0.91687,12.164647,1227,1125,AODV,AODV,AODV,0.738,0.91687,12.164647
226,RANDOM,60,216.098452,526.926205,2.325932,295360,1280,5,2.100209,3,1.770231,100,18,55,0.137951,1,31,3,0.275552,0.914352,12.805426,432,395,0.295782,0.981481,6.934471,432,424,0.08999,0.298611,105.068847,432,129,0.256717,1,4.802449,368,368,0.287411,0.953704,10.291419,432,412,0.136032,0.451389,29.191755,432,195,AODV-AERS2,OLSR,OLSR,0.295782,1,4.802449
887,RING,23,26.286638,935.397918,8.902175,393939,150,11,3.266555,1,4.946425,25,4,15,0.136866,4,16,4,0.425396,0.910032,4.803055,4924,4481,0.44894,0.960398,2.587159,4924,4729,0.458623,0.981113,2.639339,4924,4831,0.216448,0.568154,97.326441,4013,2280,0.464319,0.993298,3.625735,4924,4891,0.395397,0.845857,5.635259,4924,4165,DSDV,DSDV,AODV-AERS2,0.464319,0.993298,2.587159
749,TWO_CLUSTER,48,57.03368,917.391942,3.378751,575846,355,10,3.02996,3,4.204953,145,21,88,0.045575,6,27,4,0.095188,0.153239,15.153483,3041,466,0.470426,0.757317,10.752505,3041,2303,0.232864,0.374877,10.003901,3041,1140,0.521697,0.9961,4.053271,2564,2554,0.569904,0.917461,182.264295,3041,2790,0.553767,0.891483,4.366304,3041,2711,DSDV,OLSR,OLSR,0.569904,0.9961,4.053271
589,GRID,40,111.995161,597.627216,8.324671,682478,1125,10,0.684204,4,4.511438,77,18,54,0.177255,6,35,4,0.629692,0.900616,5.706166,1137,1024,0.459355,0.656992,10.748684,1137,747,0.686881,0.98241,6.782673,1137,1117,0.373879,0.637317,27.96521,954,608,0.019063,0.027265,5.726933,1137,31,0.64937,0.92876,11.987495,1137,1056,AODV-AERS3,AODV-AERS3,AODV-AERS1,0.686881,0.98241,5.706166
814,LINE,58,101.028785,757.689783,0.757712,2193571,1222,5,2.126623,3,4.09587,99,17,65,0.088395,0,57,3,0.008667,0.003863,160.555893,3365,13,0.192667,0.085884,187.17211,3365,289,0.381333,0.169985,459.324836,3365,572,1.469333,0.809699,397.130306,2722,2204,1.721333,0.767311,442.936834,3365,2582,0.350667,0.156315,525.621563,3365,526,DSDV,OLSR,AODV-AERS1,1.721333,0.809699,160.555893
839,RING,36,29.732624,1100.359577,1.148204,481059,1174,9,3.085234,1,4.465678,100,19,53,0.100136,16,34,5,0,0,-1,768,0,0.460927,0.936198,11.335713,768,719,0.433361,0.880208,11.950012,768,676,0.320533,0.789889,28.136325,633,500,0.489775,0.994792,10.43124,768,764,0.471184,0.957031,9.606544,768,735,DSDV,DSDV,AODV,0.489775,0.994792,9.606544
599,LINE,59,108.148455,738.611127,2.380506,1764669,427,7,3.378681,2,1.966231,129,23,62,0.039744,0,58,3,0.017472,0.009293,633.29067,7748,72,0.496739,0.264197,369.1927,7748,2047,0.362059,0.192566,409.595018,7748,1492,0.553765,0.581846,471.368365,3922,2282,0.259653,0.1381,619.356287,7748,1070,0.187824,0.099897,317.479786,7748,774,OLSR,OLSR,AODV,0.553765,0.581846,317.479786
994,GRID,45,119.764233,612.974895,2.425569,1995738,751,8,1.589911,4,1.843447,159,26,81,0.039826,6,42,3,0.626108,0.302489,415.645741,4982,1507,0.8193,0.395825,371.257015,4982,1972,0.636495,0.307507,375.337905,4982,1532,0.543846,0.309383,478.92734,4231,1309,0.309523,0.149538,451.570926,4982,745,0.683027,0.329988,326.371454,4982,1644,AODV-AERS2,AODV-AERS2,AODV,0.8193,0.395825,326.371454
408,GRID,62,51.083675,1101.678257,11.904823,507897,1266,11,2.75798,3,5.77042,136,27,83,0.060791,7,56,7,0.307109,0.591755,26.879322,752,445,0.373362,0.719415,20.989777,752,541,0.4127,0.795213,24.680604,752,598,0.077985,0.184641,95.938061,612,113,0.280194,0.539894,46.360584,752,406,0.439615,0.847074,19.043105,752,637,AODV,AODV,AODV,0.439615,0.847074,19.043105
951,GRID,36,12.215716,1716.689652,8.694016,227092,569,6,0.91764,2,1.27843,147,21,73,0.112642,5,30,-1,0,0,-1,748,0,0,0,-1,748,0,0,0,-1,748,0,0,0,-1,0,0,0,0,-1,748,0,0,0,-1,748,0,NONE,NONE,NONE,0,0,-1
678,LINE,36,26.894639,1156.960129,10.055258,161716,1078,12,0.535907,3,3.101675,54,13,36,0.130664,0,35,5,0.13213,0.797153,47.53134,281,224,0.142158,0.857651,28.255755,281,241,0,0,-1,281,0,0.029493,0.225225,7.549429,222,50,0.106766,0.644128,13.327987,281,181,0.146287,0.882562,21.193493,281,248,AODV,AODV,OLSR,0.146287,0.882562,7.549429
165,RING,25,13.951632,1338.620579,11.13303,1349268,1019,10,0.788545,4,5.307387,67,14,35,0.050219,6,16,5,1.321174,0.953263,8.145281,2482,2366,1.247466,0.900081,6.742599,2482,2234,1.320616,0.952861,8.092425,2482,2365,0.804654,0.738596,32.926498,1951,1441,0.384738,0.277599,71.45747,2482,689,1.323966,0.955278,7.364078,2482,2371,AODV,AODV,AODV-AERS2,1.323966,0.955278,6.742599
264,RING,50,165.219735,550.115703,2.326977,1920259,128,5,0.950161,2,4.315448,178,44,119,0.02749,11,35,2,0.229715,0.098158,604.718083,28128,2761,0.255507,0.109179,645.171696,28128,3071,0.128211,0.054785,557.795925,28128,1541,0.409926,0.205703,2563.430065,23952,4927,0.55303,0.236313,2806.422089,28128,6647,0.19527,0.08344,1012.192347,28128,2347,DSDV,DSDV,AODV-AERS3,0.55303,0.236313,557.795925
300,GRID,68,251.887358,519.578618,1.306616,1974521,130,9,1.845782,2,4.351523,90,20,54,0.028716,8,63,3,0.143422,0.059765,1193.618702,28478,1702,0.038257,0.015942,1672.53194,28478,454,0.000337,0.00014,313.935777,28478,4,0.242604,0.118458,2218.474039,24304,2879,0.281366,0.117248,2409.020012,28478,3339,0.070363,0.029321,1266.792554,28478,835,DSDV,OLSR,AODV-AERS3,0.281366,0.118458,313.935777
876,LINE,79,213.124749,608.830783,0.721226,864961,1280,5,2.367436,1,3.032844,99,14,47,0.033654,0,78,3,0.039763,0.044988,798.492839,1267,57,0.199514,0.22573,39.805958,1267,286,0.36624,0.414365,139.718576,1267,525,0.542733,0.721038,38.752113,1079,778,0.74992,0.848461,20.468579,1267,1075,0.364147,0.411997,44.681914,1267,522,DSDV,DSDV,DSDV,0.74992,0.848461,20.468579
849,HOTSPOT,66,30.756977,1464.873576,4.161499,1400974,1375,5,0.737195,3,4.876791,118,29,66,0.182583,51,60,-1,0,0,-1,1910,0,0,0,-1,1910,0,0,0,-1,1910,0,0,0,-1,0,0,0,0,-1,1910,0,0,0,-1,1910,0,NONE,NONE,NONE,0,0,-1
180,HOTSPOT,30,20.326344,1214.873326,17.433647,517720,605,7,2.690639,1,4.887858,159,32,98,0.063,24,28,-1,0,0,-1,1604,0,0,0,-1,1604,0,0,0,-1,1604,0,0,0,-1,0,0,0,0,-1,1604,0,0,0,-1,1604,0,NONE,NONE,NONE,0,0,-1
75,LINE,37,117.166916,561.950888,5.890087,140783,708,6,3.349429,3,4.589293,142,22,64,0.136563,0,36,2,0.084787,0.580645,22.234392,372,216,0.131106,0.897849,34.090798,372,334,0.081647,0.55914,54.530723,372,208,0.051029,0.349462,28.976427,372,130,0.108339,0.741935,12.343151,372,276,0.140134,0.959677,8.429314,372,357,AODV,AODV,AODV,0.140134,0.959677,8.429314
756,HOTSPOT,46,74.459735,785.992084,0.31865,1248003,848,11,3.350951,3,5.881575,131,27,64,0.052632,43,45,5,1.228736,0.953244,12.89038,2759,2630,1.202106,0.932584,11.672888,2759,2573,1.230605,0.954694,10.957923,2759,2634,0.410202,0.676425,71.285,1298,878,0.351802,0.272925,134.305507,2759,753,1.195098,0.927148,14.645594,2759,2558,AODV-AERS3,AODV-AERS3,AODV-AERS3,1.230605,0.954694,10.957923
912,GRID,62,54.793413,1063.730635,16.649523,819041,725,9,2.275706,2,1.377753,177,43,117,0.041709,7,56,7,0.458226,0.538716,15.805235,2118,1141,0.144576,0.169972,32.94544,2118,360,0.674286,0.792729,26.245206,2118,1679,0.01004,0.01456,37.320929,1717,25,0.17068,0.200661,34.988688,2118,425,0.597581,0.70255,15.590281,2118,1488,AODV-AERS3,AODV-AERS3,AODV,0.674286,0.792729,15.590281
87,GRID,48,26.469172,1346.636686,10.712515,733931,716,12,2.460968,4,2.418071,115,17,64,0.141526,6,42,10,0.590438,0.774597,12.283476,1921,1488,0.493222,0.647059,11.812636,1921,1243,0.620595,0.814159,13.273208,1921,1564,0.296013,0.485677,69.22084,1536,746,0,0,-1,1921,0,0.571392,0.74961,14.420082,1921,1440,AODV-AERS3,AODV-AERS3,AODV-AERS2,0.620595,0.814159,11.812636
11,LINE,79,602.929841,361.976316,1.477431,594627,1036,6,1.149641,2,2.385667,134,25,90,0.048338,0,78,2,0.107819,0.17658,328.98801,1076,190,0.076608,0.125465,106.452871,1076,135,0.30019,0.491636,25.447378,1076,529,0.556117,0.910781,34.528176,1076,980,0.561792,0.920074,14.779091,1076,990,0.498803,0.816914,43.018288,1076,879,DSDV,DSDV,DSDV,0.561792,0.920074,14.779091
33,LINE,32,19.53715,1279.806728,7.59937,75420,451,8,2.818877,2,3.667707,102,25,69,0.153587,0,31,6,0.069998,0.875399,20.360711,313,274,0.071275,0.891374,21.268503,313,279,0.07664,0.958466,11.903088,313,300,0.036532,0.56746,5.16319,252,143,0.0327,0.408946,59.279692,313,128,0.069742,0.872204,16.641657,313,273,AODV-AERS3,AODV-AERS3,OLSR,0.07664,0.958466,5.16319
361,CORRIDOR,36,15.619017,1518.183956,5.469666,207560,240,9,3.452624,2,5.672779,90,17,62,0.06074,8,9,7,0.212113,0.915484,6.007729,1621,1484,0,0,-1,1621,0,0.192817,0.832202,7.49277,1621,1349,0.089619,0.836,36.207967,750,627,0,0,-1,1621,0,0.206682,0.892042,6.260264,1621,1446,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.212113,0.915484,6.007729
621,HOTSPOT,37,23.588976,1252.409391,9.310981,528211,1230,9,3.01572,3,5.322889,143,23,86,0.142463,32,34,6,0.49582,0.918012,13.325393,805,739,0.181823,0.336646,35.62994,805,271,0.459589,0.850932,15.257148,805,685,0.126806,0.289433,125.766281,653,189,0,0,-1,805,0,0.405915,0.751553,20.593239,805,605,AODV-AERS1,AODV-AERS1,AODV-AERS1,0.49582,0.918012,13.325393
212,LINE,63,64.151488,990.984606,9.467726,474770,1276,10,1.909412,4,5.71025,137,18,90,0.132053,0,62,4,0.233677,0.482066,67.212092,697,336,0.338692,0.698709,23.596071,697,487,0.169694,0.350072,130.815326,697,244,0.055637,0.672269,49.211773,119,80,0.183603,0.378766,92.435751,697,264,0.001391,0.002869,1115.646043,697,2,AODV-AERS2,AODV-AERS2,AODV-AERS2,0.338692,0.698709,23.596071
946,RING,24,101.785914,485.581106,4.87722,1693112,408,5,3.110019,2,2.249102,25,4,12,0.113533,12,23,2,1.750278,0.967481,319.682764,7780,7527,0,0,-1,7780,0,0,0,-1,7780,0,0.589705,0.325964,500.405689,7780,2536,1.654475,0.914524,86.075068,7780,7115,0.229045,0.126607,249.798436,7780,985,AODV-AERS1,AODV-AERS1,DSDV,1.750278,0.967481,86.075068
567,RANDOM,74,297.412244,498.811477,0.758263,2064568,1280,9,0.691106,2,5.791675,150,37,80,0.068475,5,63,3,0.337638,0.160053,441.258397,3024,484,0.176493,0.083664,249.003175,3024,253,0.190445,0.090278,229.937543,3024,273,1.36311,0.75913,372.360975,2574,1954,1.62471,0.770172,404.084603,3024,2329,0.381587,0.180886,366.915342,3024,547,DSDV,DSDV,AODV-AERS3,1.62471,0.770172,229.937543
547,GRID,28,14.797678,1375.5685,10.79516,514308,165,20,1.143854,2,5.874239,86,18,57,0.197436,5,24,13,0,0,-1,5844,0,0,0,-1,5844,0,0,0,-1,5844,0,0,0,-1,0,0,0,0,-1,5844,0,0,0,-1,5844,0,NONE,NONE,NONE,0,0,-1
891,TWO_CLUSTER,37,14.458548,1599.699939,11.499541,556040,352,13,2.348715,4,3.416926,166,21,115,0.099144,6,25,7,0.514368,0.857143,6.615878,2961,2538,0.105995,0.17663,172.413011,2961,523,0.476064,0.793313,15.23027,2961,2349,0.048032,0.109267,8.193386,2169,237,0.100523,0.167511,106.405081,2961,496,0.521461,0.868963,11.42095,2961,2573,AODV,AODV,AODV-AERS1,0.521461,0.868963,6.615878
366,LINE,62,73.860569,916.198382,10.3298,1238306,296,7,0.627836,4,5.40245,57,12,30,0.169921,0,61,4,0.061344,0.045263,421.38084,7843,355,0.08208,0.060564,524.945876,7843,475,0.281318,0.207574,468.428171,7843,1628,0.267322,0.28696,641.783613,5391,1547,0.085363,0.062986,389.805199,7843,494,0.045446,0.033533,366.823727,7843,263,AODV-AERS3,OLSR,AODV,0.281318,0.28696,366.823727
416,HOTSPOT,44,64.084468,828.609575,2.996024,528558,434,8,1.194576,3,2.102311,160,31,93,0.158861,32,38,6,0.489104,0.86947,6.572889,2283,1985,0.515222,0.9159,6.302212,2283,2091,0.4928,0.87604,6.558619,2283,2000,0.083283,0.793427,140.791444,426,338,0.502902,0.893999,66.284817,2283,2041,0.532717,0.947,6.090496,2283,2162,AODV,AODV,AODV,0.532717,0.947,6.090496
231,RING,49,40.364891,1101.783207,8.32367,145327,230,11,2.865605,2,2.625949,49,8,31,0.036561,6,30,5,0.152323,0.934966,7.108089,1184,1107,0.152186,0.934122,5.726619,1184,1106,0.131683,0.808277,9.959581,1184,957,0.078707,0.607219,3.429632,942,572,0.001376,0.008446,1724.562784,1184,10,0.137462,0.84375,7.539977,1184,999,AODV-AERS1,AODV-AERS1,OLSR,0.152323,0.934966,3.429632
390,RING,42,15.876853,1626.456419,15.631392,79253,834,14,1.398818,2,5.385747,29,7,16,0.112501,10,30,7,0.075396,0.921348,33.039883,178,164,0.045514,0.55618,83.739954,178,99,0.073098,0.893258,36.047816,178,159,0,0,-1,0,0,0.024366,0.297753,21.374624,178,53,0.06896,0.842697,56.087449,178,150,AODV-AERS1,AODV-AERS1,DSDV,0.075396,0.921348,21.374624
404,HOTSPOT,44,255.717269,414.807223,3.173978,919496,663,9,2.456231,1,3.087041,90,18,43,0.125841,34,42,2,0,0,-1,2600,0,0.950816,0.992308,2.588273,2600,2580,0.939391,0.980385,2.381491,2600,2549,0.596655,0.622692,3.420358,2600,1619,0.9147,0.954615,8.671434,2600,2482,0.954133,0.995769,3.24204,2600,2589,AODV,AODV,AODV-AERS3,0.954133,0.995769,2.381491
202,RANDOM,54,40.955451,1148.262086,14.93766,72824,400,13,0.782969,4,2.71109,145,23,88,0.099979,33,38,7,0.050219,0.645161,36.172068,341,220,0.03561,0.457478,119.38509,341,156,0.03424,0.439883,18.513767,341,150,0.00662,0.104693,5.971404,277,29,0.037664,0.483871,15.609998,341,165,0.038121,0.489736,62.15027,341,167,AODV-AERS1,AODV-AERS1,OLSR,0.050219,0.645161,5.971404
322,RANDOM,45,95.321969,687.083872,9.657482,1113829,696,8,1.400876,3,5.034181,82,16,49,0.050359,7,24,4,0.261026,0.225333,86.271713,3000,676,1.036768,0.895,6.482946,3000,2685,0.568774,0.491,19.686264,3000,1473,0.481894,0.496815,12.490183,2512,1248,0.552557,0.477,19.463457,3000,1431,0,0,-1,3000,0,AODV-AERS2,AODV-AERS2,AODV-AERS2,1.036768,0.895,6.482946
211,HOTSPOT,55,56.829912,983.768363,4.225628,1359719,595,8,2.813235,4,5.804509,76,18,41,0.041531,46,52,6,0.991816,0.696779,404.872356,4284,2985,0.910411,0.639589,429.470974,4284,2740,0.872532,0.612979,405.233871,4284,2626,0.673837,0.609925,453.079043,3325,2028,0,0,-1,4284,0,0.375461,0.263772,282.462858,4284,1130,AODV-AERS1,AODV-AERS1,AODV,0.991816,0.696779,282.462858
510,TWO_CLUSTER,75,180.917079,643.859114,2.644686,1057045,989,10,3.482325,1,3.582324,67,9,39,0.140174,18,49,3,0.674746,0.620758,112.925688,2004,1244,0.02712,0.02495,250.819156,2004,50,0.565723,0.520459,26.395525,2004,1043,0.50172,0.870179,18.940111,1063,925,0.989338,0.91018,9.526221,2004,1824,0.180077,0.165669,316.172752,2004,332,DSDV,DSDV,DSDV,0.989338,0.91018,9.526221
734,GRID,74,128.178142,759.816768,6.442743,1665575,1267,10,3.247064,3,2.491318,165,23,92,0.050397,8,72,4,0.151947,0.089286,406.023566,2464,220,0.595355,0.349838,141.280824,2464,862,0,0,-1,2464,0,0.599499,0.420543,384.275015,2064,868,1.089181,0.640016,367.966831,2464,1577,0.495899,0.291396,245.964732,2464,718,DSDV,DSDV,AODV-AERS2,1.089181,0.640016,141.280824
870,HOTSPOT,50,91.128908,740.724859,12.05284,774263,814,7,2.875976,1,1.242544,78,11,45,0.14791,38,46,4,0.752187,0.939428,8.115644,1783,1675,0.089364,0.11161,22.586948,1783,199,0.430206,0.537297,7.633476,1783,958,0.595462,0.885772,25.571084,1497,1326,0.164807,0.205833,13.992544,1783,367,0.377216,0.471116,11.162821,1783,840,AODV-AERS1,AODV-AERS1,AODV-AERS3,0.752187,0.939428,7.633476
326,GRID,69,216.133936,565.019015,1.358123,854043,1239,5,1.943523,2,3.288762,117,26,61,0.187533,8,63,3,0.741955,0.849845,9.342718,1292,1098,0.858181,0.982972,6.249081,1292,1270,0.380438,0.435759,172.664368,1292,563,0.69533,0.939726,5.704581,1095,1029,0.791284,0.906347,43.525348,1292,1171,0.153391,0.175697,185.627583,1292,227,AODV-AERS2,AODV-AERS2,OLSR,0.858181,0.982972,5.704581
721,RING,28,17.79888,1254.24586,8.00802,317719,832,10,2.025083,2,2.354568,33,4,19,0.080741,4,17,6,0.307307,0.935754,10.030691,716,670,0.296757,0.903631,12.821063,716,647,0.314187,0.956704,9.636051,716,685,0.22016,0.823328,20.558413,583,480,0,0,-1,716,0,0.314187,0.956704,9.592759,716,685,AODV-AERS3,AODV-AERS3,AODV,0.314187,0.956704,9.592759
973,RING,30,25.935307,1075.511185,7.579636,1274292,395,10,1.395453,2,1.12984,60,13,27,0.077166,7,23,5,0.725981,0.532077,341.905918,6048,3218,0.609346,0.446594,356.096827,6048,2701,0.428414,0.313988,319.594169,6048,1899,0.704323,0.62465,612.149479,4998,3122,0.264629,0.193948,522.544693,6048,1173,0.580694,0.425595,402.89117,6048,2574,AODV-AERS1,OLSR,AODV-AERS3,0.725981,0.62465,319.594169
